row_index,row_name,Name,StarSystemName,PosX,PosY,SystemType,SpectralType,Luminosity,SubType,SystemStatus,ChargingStation,Orbitals,Habitable,Description,Cluster,ClusterOverlay,ClusterConstellation
843,432,432,Dixie,-253.84100341796875,-21.246000289916992,Normal,M,V,9,Normal,None,Unspecified,H_1Plus,ÿ,,None,None
844,682,682,Redfield,140.09300231933594,-212.7469940185547,Normal,K,IV,5,Normal,None,Unspecified,H_1Plus,ÿ,,None,None
845,627,627,Spica,92.53800201416016,-237.625,Normal,G,V,6,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:DavionBorder,None,None
846,1712,1712,Decus,44.448001861572266,-251.5989990234375,Normal,F,V,7,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:SianCommonality,/Game/Campaign/CampaignArcs/Regions/8_1/8_1.8,None
847,1447,1447,Gibbs,-201.11000061035156,157.89199829101562,Normal,G,V,9,Normal,Zenith,Unspecified,H_1Plus,ÿ,MWFactionAsset:RepairSystem,None,None
848,615,615,Alterf,-203.98599243164062,-154.86700439453125,Normal,F,V,8,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:RepairSystem,None,None
849,482,482,Stein's Folly,159.73899841308594,-200.35899353027344,Normal,K,V,3,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:StoryCluster2,None,None
850,4849,4849,Esztergom,-237.218994140625,-96.94599914550781,Normal,F,V,5,Normal,None,Unspecified,Unspecified,ÿ,,None,None
851,1892,1892,Tatsuno,204.45899963378906,155.04800415039062,Normal,G,V,7,Normal,None,Unspecified,Unspecified,ÿ,,None,None
852,4851,4851,Altoona (LC),-256.60699462890625,-6.27400016784668,Normal,F,V,4,Normal,None,Unspecified,Unspecified,ÿ,,None,None
853,1741,1741,Sternwerde,63.83399963378906,248.625,Normal,K,V,6,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:LowerClassWorlds,None,None
854,1926,1926,Emporia,256.6629943847656,-6.504000186920166,Normal,K,V,5,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:IndustrialMiningCompany,None,None
855,302,302,Shaul Khala,219.45599365234375,133.33099365234375,Normal,M,V,3,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:CareerCluster,None,None
856,390,390,Kanowit,87.19599914550781,241.53399658203125,Normal,F,V,6,Normal,None,Unspecified,Unspecified,ÿ,,None,None
857,4856,4856,Saltural,253.04299926757812,-43.935001373291016,Normal,K,V,9,Normal,None,Unspecified,Unspecified,ÿ,,None,None
858,4857,4857,Gravensteen,219.6060028076172,-133.94400024414062,Normal,K,V,4,Normal,None,Unspecified,Unspecified,ÿ,,None,None
859,643,643,Trellisane,-251.26300048828125,-55.106998443603516,Normal,G,III,7,Normal,None,Unspecified,H_1Plus,ÿ,MWFactionAsset:TamarindAbbey,None,None
860,981,981,Novaya Zemlya,180.68099975585938,-183.31100463867188,Normal,G,IV,2,Normal,None,Unspecified,H_1Plus,ÿ,MWFactionAsset:StoryCluster2,None,None
861,1006,1006,Dalton,-115.77400207519531,-229.89500427246094,Normal,K,V,1,Normal,None,Unspecified,H_1Plus,ÿ,,None,None
862,171,171,Crossing,253.31300354003906,47.262001037597656,Normal,G,V,4,Normal,None,Unspecified,H_1Plus,ÿ,MWFactionAsset:DavionKurita,None,None
863,728,728,Suk,-29.214000701904297,256.1159973144531,Normal,G,V,5,Normal,None,C_4,H_1Plus,ÿ,MWFactionAsset:SteinerBorder,None,None
864,616,616,Matahari (Kandersteg),-120.72699737548828,227.947998046875,Normal,F,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
865,402,402,St. Loris,89.95099639892578,-241.98699951171875,Normal,G,V,8,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:DavionBorder,None,None
866,512,512,DeWitt,257.7149963378906,-21.76300048828125,Normal,G,V,9,Normal,None,Unspecified,Unspecified,ÿ,,None,None
867,4866,4866,Florarda,32.03300094604492,-256.9320068359375,Normal,K,V,7,Normal,None,Unspecified,Unspecified,ÿ,,None,None
868,4867,4867,Westfield,235.56500244140625,107.66600036621094,Normal,M,V,6,Normal,None,Unspecified,Unspecified,ÿ,,None,None
869,819,819,Hellos Minor,-185.48300170898438,-180.96800231933594,Normal,G,V,0,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:FWLCommercialHub,None,None
870,297,297,Indicass,72.36799621582031,-249.0260009765625,Normal,A,V,7,Normal,None,Unspecified,H_1Plus,ÿ,,None,None
871,4870,4870,Brabent,174.0290069580078,-192.57699584960938,Normal,F,V,7,Normal,None,Unspecified,Unspecified,ÿ,,None,None
872,1559,1559,Ballynure,-82.2030029296875,246.2949981689453,Normal,F,V,8,Normal,None,Unspecified,Unspecified,ÿ,,None,None
873,1391,1391,Medzev,-255.427001953125,46.73400115966797,Normal,M,V,1,Normal,None,Unspecified,Unspecified,ÿ,,None,None
874,609,609,Silkeborg,181.45399475097656,185.81300354003906,Normal,G,V,5,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:CareerCluster,None,None
875,1792,1792,Baruun Urt,105.5790023803711,237.7310028076172,Normal,F,V,1,Normal,None,Unspecified,Unspecified,ÿ,,None,None
876,4875,4875,Nam Dinh,-66.6780014038086,-251.4340057373047,Normal,F,V,5,Normal,None,Unspecified,Unspecified,ÿ,,None,None
877,522,522,Thun,-17.84600067138672,259.7330017089844,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
878,4877,4877,Hornir's Keep,-258.37200927734375,-33.630001068115234,Normal,F,V,7,Normal,None,Unspecified,Unspecified,ÿ,,None,None
879,699,699,Havdhem,183.2689971923828,185.5449981689453,Normal,F,V,9,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:CareerCluster,None,None
880,857,857,Omagh,152.75999450683594,211.39599609375,Normal,F,V,2,Normal,None,Unspecified,Unspecified,ÿ,,None,None
881,853,853,Satalice,5.940000057220459,260.77398681640625,Normal,K,V,2,Normal,Zenith,Unspecified,H_1Plus,ÿ,,None,None
882,4881,4881,Yufu,231.7790069580078,119.70099639892578,Normal,M,V,8,Normal,None,Unspecified,Unspecified,ÿ,,None,None
883,4882,4882,Zara,-140.85499572753906,-219.5970001220703,Normal,F,V,3,Normal,None,Unspecified,Unspecified,ÿ,,None,None
884,368,368,Alma Alta,-183.5679931640625,186.0709991455078,Normal,F,V,6,Normal,None,Unspecified,Unspecified,ÿ,,None,None
885,984,984,Tharkad,-212.99899291992188,151.7729949951172,Normal,G,V,6,Normal,None,Unspecified,H_1Plus,ÿ,MWFactionAsset:RepairSystem,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneSection2/SafezoneCollision/Safezone3_Collision.Safezone3_Collision,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneSection2/Safezone3.Safezone3
886,4885,4885,Adler,155.2570037841797,-210.66900634765625,Normal,G,V,5,Normal,None,Unspecified,Unspecified,ÿ,,None,None
887,394,394,Salem,206.78799438476562,-161.11000061035156,Normal,F,V,8,Normal,None,Unspecified,H_1Plus,ÿ,,None,None
888,1390,1390,Drosendorf,-258.9949951171875,41.3120002746582,Normal,G,V,6,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:TheJunkyard,None,None
889,447,447,Koumi,199.29400634765625,170.81700134277344,Normal,F,V,5,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:CareerCluster,None,None
890,1004,1004,Royalston,136.72300720214844,-224.14199829101562,Normal,G,V,5,Normal,None,Unspecified,Unspecified,ÿ,,None,None
891,4890,4890,Tintavel (Dalrymple (3152+)),-98.38099670410156,-243.79100036621094,Normal,G,V,5,Normal,None,Unspecified,Unspecified,ÿ,,None,None
892,832,832,Bella,-259.2909851074219,-44.250999450683594,Normal,K,V,3,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:SteinerMarikBorder,None,None
893,363,363,Freisland,234.96600341796875,-118.68800354003906,Normal,F,V,6,Normal,None,Unspecified,Unspecified,ÿ,,None,None
894,1801,1801,Mentasta,114.24600219726562,-237.32899475097656,Normal,K,V,9,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:DavionBorder,None,None
895,633,633,Allerton,263.40399169921875,7.186999797821045,Normal,K,V,2,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:IndustrialMiningCompany,None,None
896,626,626,Altorra,-2.8519999980926514,-263.4949951171875,Normal,G,V,3,Normal,None,Unspecified,H_1Plus,ÿ,,None,None
897,4896,4896,Zindao,105.50800323486328,-241.56199645996094,Normal,G,V,9,Normal,None,Unspecified,Unspecified,ÿ,,None,None
898,644,644,Ngake,-173.95199584960938,-198.5749969482422,Normal,G,V,2,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:FWLCommercialHub,None,None
899,1393,1393,Labouchere,-253.35299682617188,-74.48699951171875,Normal,F,V,0,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:TamarindAbbey,None,None
900,630,630,Alula Borealis,-258.9949951171875,-54.07600021362305,Normal,F,V,5,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:TamarindAbbey,None,None
901,1676,1676,Claxton,15.496999740600586,-264.18499755859375,Normal,M,V,1,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:SianCommonality,None,None
902,4901,4901,New Troy,-51.10499954223633,-259.9079895019531,Normal,M,V,4,Normal,None,Unspecified,Unspecified,ÿ,,None,None
903,317,317,Forkas,-211.22900390625,159.9669952392578,Normal,K,V,7,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:RepairSystem,None,None
904,1605,1605,Rastaban,-33.617000579833984,262.8399963378906,Normal,G,V,7,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:SteinerBorder,None,None
905,396,396,Streator,254.09500122070312,-75.78199768066406,Normal,F,V,2,Normal,None,Unspecified,Unspecified,ÿ,,None,None
906,4905,4905,Bogerth,67.93800354003906,-256.42999267578125,Normal,F,V,2,Normal,None,Unspecified,Unspecified,ÿ,,None,None
907,669,669,Purvo,59.69300079345703,-258.8320007324219,Normal,G,V,3,Normal,None,Unspecified,Unspecified,ÿ,,None,None
908,398,398,Graceland,-100.60900115966797,246.03500366210938,Normal,K,V,6,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:StoryCluster3,None,None
909,1692,1692,Carmen,28.43000030517578,-264.4859924316406,Normal,M,V,8,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:SianCommonality,None,None
910,1934,1934,Bettendorf,264.9490051269531,25.801000595092773,Normal,G,V,2,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:IndustrialMiningCompany,None,None
911,1621,1621,Kujari,-25.863000869750977,-265.07598876953125,Normal,M,V,3,Normal,None,Unspecified,Unspecified,ÿ,,None,None
912,1613,1613,Wheel,-30.511999130249023,264.9110107421875,Normal,F,V,3,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:SteinerBorder,None,None
913,489,489,Hoff,264.1759948730469,36.65399932861328,Normal,G,III,4,Normal,None,Unspecified,H_1Plus,ÿ,,None,None
914,4913,4913,Oyevaina,37.66999816894531,264.0539855957031,Normal,G,V,4,Normal,None,Unspecified,Unspecified,ÿ,,None,None
915,996,996,Halfway,-252.55299377441406,86.03399658203125,Normal,A,III,4,Normal,None,Unspecified,H_1Plus,ÿ,MWFactionAsset:RepairSystem,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneCollision/Safezone_15_Blob.Safezone_15_Blob,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/Safezone_15.Safezone
916,434,434,Manihiki,-207.3560028076172,-168.04800415039062,Normal,M,V,5,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:FWLCommercialHub,None,None
917,449,449,Gandy's Luck,250.21099853515625,93.01200103759766,Normal,K,V,3,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:DavionKurita,None,None
918,4917,4917,Lamar,14.737000465393066,266.6780090332031,Normal,M,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
919,1857,1857,Yardley,166.47000122070312,209.8489990234375,Normal,G,V,0,Normal,None,Unspecified,Unspecified,ÿ,,None,None
920,569,569,Westerstede,-207.5540008544922,170.04400634765625,Normal,M,V,1,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:RepairSystem,None,None
921,1493,1493,Hamilton (LC),-150.75999450683594,222.0,Normal,M,V,1,Normal,None,Unspecified,Unspecified,ÿ,,None,None
922,4921,4921,Helixmar,175.55099487304688,-203.10000610351562,Normal,G,V,7,Normal,None,Unspecified,Unspecified,ÿ,,None,None
923,1927,1927,New Aberdeen,256.9320068359375,78.2760009765625,Normal,G,V,5,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:DavionKurita,None,None
924,537,537,Eutin,-222.8179931640625,150.13299560546875,Normal,G,V,3,Normal,Zenith,Unspecified,H_1Plus,ÿ,MWFactionAsset:RepairSystem,None,None
925,4924,4924,Arcadia (FS),253.73800659179688,-88.60099792480469,Normal,M,V,3,Normal,None,Unspecified,Unspecified,ÿ,,None,None
926,408,408,Odell,250.4770050048828,-97.4990005493164,Normal,K,V,1,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:RepairSystem,None,None
927,577,577,Loyalty,-226.6820068359375,-144.55799865722656,Normal,K,V,2,Normal,None,Unspecified,H_1Plus,ÿ,,None,None
928,843,843,Hainfeld,-13.446999549865723,268.5249938964844,Normal,G,V,2,Normal,None,Unspecified,Unspecified,ÿ,,None,None
929,1932,1932,Benet,262.87701416015625,58.112998962402344,Normal,M,V,5,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:DavionKurita,None,None
930,1584,1584,Montmarault,-59.198001861572266,263.093994140625,Normal,G,V,7,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:SteinerBorder,None,None
931,900,900,Kwamashu,-72.12200164794922,-260.125,Normal,F,V,3,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:DutchyOfAndurien,None,None
932,711,711,Braunton,129.24000549316406,237.2429962158203,Normal,F,V,9,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:RepairSystem,None,None
933,1710,1710,Sendalor,43.683998107910156,-266.8659973144531,Normal,G,V,7,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:SianCommonality,None,None
934,292,292,Mundrabilla,-247.89199829101562,-108.38200378417969,Normal,G,V,0,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:TamarindAbbey,None,None
935,1603,1603,Wallacia,-38.27399826049805,-267.85198974609375,Normal,G,V,9,Normal,None,Unspecified,Unspecified,ÿ,,None,None
936,575,575,Maladar,108.8219985961914,-247.73500061035156,Normal,K,V,9,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:DavionBorder,None,None
937,792,792,Quittacas,157.93499755859375,-219.78700256347656,Normal,K,V,6,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:StoryCluster2,None,None
938,1769,1769,Ambergrist,83.48200225830078,-257.5450134277344,Normal,M,V,1,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:DavionBorder,None,None
939,583,583,Benfled,-72.90499877929688,260.77301025390625,Normal,G,V,4,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:SteinerBorder,None,None
940,4939,4939,Hegel,-239.88299560546875,126.1510009765625,Normal,M,V,1,Normal,None,Unspecified,Unspecified,ÿ,,None,None
941,752,752,Paradise,-239.9080047607422,-126.4010009765625,Normal,G,V,7,Normal,None,Unspecified,H_1Plus,ÿ,,None,None
942,4941,4941,Branzoll,207.0850067138672,-175.16799926757812,Normal,F,V,1,Normal,None,Unspecified,Unspecified,ÿ,,None,None
943,1938,1938,Bogard,269.3389892578125,-32.361000061035156,Normal,M,V,8,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:RepairSystem,None,None
944,870,870,Mansu-ri,-94.87000274658203,-254.17999267578125,Normal,G,V,7,Normal,None,Unspecified,Unspecified,ÿ,,None,None
945,465,465,Harrow's Sun,261.84698486328125,71.03800201416016,Normal,G,V,1,Normal,None,Unspecified,H_1Plus,ÿ,MWFactionAsset:DavionKurita,/Game/Campaign/CampaignArcs/Regions/5_1/5_1_Mesh.5_1_Mesh,None
946,4945,4945,Dirk's Gulf,228.9250030517578,-145.65699768066406,Normal,F,V,2,Normal,None,Unspecified,Unspecified,ÿ,,None,None
947,1611,1611,Perrot (Shaula (3025+)),-30.648000717163086,269.7879943847656,Normal,G,V,4,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:SteinerBorder,None,None
948,1905,1905,Togura,224.36199951171875,153.50100708007812,Normal,G,III,4,Normal,Zenith,Unspecified,H_1Plus,ÿ,,None,None
949,561,561,Bicester,148.6280059814453,227.947998046875,Normal,F,V,3,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:RepairSystem,None,None
950,1740,1740,Marawi,62.28099822998047,264.9110107421875,Normal,F,V,9,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:LowerClassWorlds,None,None
951,195,195,Kestrel,268.3089904785156,-46.82899856567383,Normal,G,IV,8,Normal,None,Unspecified,H_1Plus,ÿ,MWFactionAsset:RepairSystem,None,None
952,1790,1790,Tantara,101.31099700927734,-252.88600158691406,Normal,M,V,2,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:DavionBorder,None,None
953,856,856,Scarborough,-15.527000427246094,-272.0150146484375,Normal,K,V,7,Normal,None,Unspecified,Unspecified,ÿ,,None,None
954,4953,4953,Fable,193.3509979248047,-192.4720001220703,Normal,K,V,6,Normal,None,Unspecified,Unspecified,ÿ,,None,None
955,1748,1748,Ziliang,68.49400329589844,-264.18701171875,Normal,M,Ib,6,Normal,Zenith,Unspecified,H_1Plus,ÿ,,None,None
956,4955,4955,Herat,200.13600158691406,-185.6580047607422,Normal,G,V,8,Normal,None,Unspecified,Unspecified,ÿ,,None,None
957,4956,4956,Dalian,-57.58399963378906,-267.28900146484375,Normal,F,V,2,Normal,None,Unspecified,Unspecified,ÿ,,None,None
958,1815,1815,Beid,124.58499908447266,-243.76600646972656,Normal,G,V,6,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:DavionBorder,None,None
959,4958,4958,Pec,-156.61199951171875,-224.80299377441406,Normal,K,V,4,Normal,None,Unspecified,Unspecified,ÿ,,None,None
960,591,591,Uravan,75.8280029296875,-263.87200927734375,Normal,G,V,3,Normal,None,Unspecified,Unspecified,ÿ,,None,None
961,4960,4960,Nichol's Rest,-265.87298583984375,69.61199951171875,Normal,G,V,7,Normal,None,Unspecified,Unspecified,ÿ,,None,None
962,621,621,Faleolo,-188.2239990234375,-200.35899353027344,Normal,F,V,0,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:FWLCommercialHub,None,None
963,664,664,Biota,-44.73500061035156,271.6319885253906,Normal,G,V,6,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:SteinerBorder,None,None
964,4963,4963,Warrumbungle,-194.15899658203125,195.27999877929688,Normal,G,V,7,Normal,None,Unspecified,Unspecified,ÿ,,None,None
965,1669,1669,Ito,7.478000164031982,-275.5830078125,Normal,G,V,7,Normal,None,Unspecified,Unspecified,ÿ,,None,None
966,323,323,Koniz,-92.54900360107422,259.7330017089844,Normal,G,V,4,Normal,None,Unspecified,Unspecified,ÿ,,None,None
967,4966,4966,Namen,171.9669952392578,-215.7050018310547,Normal,F,V,9,Normal,None,Unspecified,Unspecified,ÿ,,None,None
968,865,865,Newcastle,-208.6439971923828,-180.73699951171875,Normal,F,V,1,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:FWLCommercialHub,None,None
969,738,738,Westerhand,-5.435999870300293,-276.0840148925781,Normal,G,V,3,Normal,Zenith,Unspecified,H_1Plus,ÿ,MWFactionAsset:Westerhand,None,None
970,364,364,Kawabe,240.64599609375,135.66099548339844,Normal,M,V,5,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:CareerCluster,None,None
971,681,681,Chilung,-123.60299682617188,-247.14199829101562,Normal,F,V,8,Normal,None,Unspecified,Unspecified,ÿ,,None,None
972,1935,1935,Bergman's Planet,265.97900390625,74.91400146484375,Normal,G,V,3,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:DavionKurita,None,None
973,469,469,Smolnik,-253.34500122070312,110.84100341796875,Normal,G,V,0,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:RepairSystem,None,None
974,4973,4973,Charleywood,275.7179870605469,-21.722000122070312,Normal,G,V,5,Normal,None,Unspecified,Unspecified,ÿ,,None,None
975,567,567,Sauk City,276.58599853515625,-3.1500000953674316,Normal,K,V,0,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:IndustrialMiningCompany,None,None
976,4975,4975,Dalmantia,221.36500549316406,166.52499389648438,Normal,M,V,5,Normal,None,Unspecified,Unspecified,ÿ,,None,None
977,1829,1829,Haappajarvi,137.24000549316406,-240.6959991455078,Normal,K,V,1,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:DavionBorder,None,None
978,4977,4977,Maharet,147.92300415039062,-234.48599243164062,Normal,K,V,5,Normal,None,Unspecified,Unspecified,ÿ,,None,None
979,1643,1643,Karston,-10.35200023651123,277.06298828125,Normal,F,V,9,Normal,None,Unspecified,Unspecified,ÿ,,None,None
980,367,367,Wallis,-198.83200073242188,-193.61900329589844,Normal,M,V,5,Normal,None,Unspecified,H_1Plus,ÿ,MWFactionAsset:FWLCommercialHub,/Game/Campaign/CampaignArcs/Regions/9_3/9_3.9,None
981,273,273,Argyle,255.38400268554688,-109.17400360107422,Normal,K,IV,3,Normal,None,Unspecified,H_1Plus,ÿ,MWFactionAsset:RepairSystem,None,None
982,1631,1631,Hyperion,-19.402000427246094,277.06298828125,Normal,F,V,7,Normal,None,Unspecified,Unspecified,ÿ,,None,None
983,1420,1420,Greenlaw,-227.4739990234375,159.43800354003906,Normal,G,V,1,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:RepairSystem,None,None
984,1663,1663,Heiligendreuz (Heiligenkreuz),3.3540000915527344,277.8320007324219,Normal,G,V,9,Normal,None,Unspecified,Unspecified,ÿ,,None,None
985,4984,4984,Patan,92.95500183105469,-261.968994140625,Normal,K,V,3,Normal,None,Unspecified,Unspecified,ÿ,,None,None
986,1622,1622,Bessarabia,-25.604999542236328,276.8030090332031,Normal,G,V,3,Normal,None,Unspecified,Unspecified,ÿ,MWFactionAsset:SteinerBorder,None,None
