---,Name,StarSystemName,PosX,PosY,SystemType,SpectralType,Luminosity,SubType,SystemStatus,ChargingStation,Orbitals,Habitable,Description,Cluster,ClusterOverlay,ClusterConstellation
1143,1143,Highspire,101.000000,-120.000000,Normal,F,V,9,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:A2M1_Cluster"")",None,None
1144,1144,Dante,431.000000,177.000000,Normal,K,V,4,Normal,Zenith,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
1145,1145,Cebalrai,-8.000000,120.000000,Normal,K,III,2,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1146,1146,Horsham,157.000000,-358.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
1147,1147,Kathil,173.000000,-150.000000,Normal,F,V,4,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1148,1148,Lindsay,208.000000,-353.500000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
1149,1149,Deneb Kaitos,65.000000,-13.000000,Normal,K,III,2,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1178,1178,Waypoint,-493.000000,185.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1179,1179,Otisberg,-491.000000,126.000000,Normal,F,V,9,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1180,1180,Paulinus,-485.000000,-257.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:InfernosWake"")",None,None
1181,1181,Gillfillan's Gold,-479.000000,114.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1182,1182,Slewis,-479.000000,218.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1183,1183,New Venice,-475.000000,-299.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1184,1184,Marius's Tears,-472.000000,-361.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1185,1185,Viborg,-469.000000,81.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1187,1187,All Dawn,-463.000000,155.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1188,1188,New India,-462.000000,48.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1189,1189,Hinckley,-456.000000,100.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1190,1190,Enders Cluster,-451.000000,70.000000,Cluster,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem_31"")",None,None
1191,1191,Timbuktu,-450.000000,156.000000,Normal,K,V,0,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:AlarionPeriphery"")",/Game/Campaign/CampaignArcs/Regions/EndgameClusters/15_2.15_2,None
1192,1192,Caldarium,-448.000000,236.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1193,1193,Halifax,-445.000000,130.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1194,1194,Horatius,-443.000000,-346.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1195,1195,Wiltshire,-443.000000,144.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1196,1196,Ormstown,-443.000000,195.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1197,1197,Cruz Alta,-441.000000,21.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1198,1198,Karkkila,-437.000000,91.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1199,1199,Althastan,-436.000000,-26.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1200,1200,Shahr Kord,-435.000000,-11.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1201,1201,Aberystwyth,-435.000000,59.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem_31"")",None,None
1202,1202,Langhorne,-433.000000,230.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1203,1203,Florida,-430.000000,74.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem_31"")",/Game/Campaign/CampaignArcs/Regions/EndgameClusters/31_Collision.31_Collision,/Game/Campaign/CampaignArcs/Regions/EndgameClusters/Safezone_31.Safezone_31
1204,1204,Sarikavak,-429.000000,8.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1205,1205,Pocologan,-426.000000,168.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1206,1206,Coldbrook,-425.000000,127.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1207,1207,Son Hoa,-425.000000,-37.000000,Normal,K,V,0,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1208,1208,Sapienza,-422.000000,146.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1209,1209,Urjala,-421.000000,70.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem_31"")",None,None
1210,1210,Lost,-419.000000,255.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1211,1211,Kladnitsa,-418.000000,130.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1212,1212,Stanley,-417.000000,112.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1213,1213,Teyvareb,-417.000000,-14.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1214,1214,Al Jafr,-416.000000,12.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1215,1215,Rapla,-415.000000,84.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1216,1216,Amminadav,-415.000000,201.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1217,1217,Sierra,-415.000000,-113.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1218,1218,Hazeldean,-413.000000,-167.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1219,1219,Pain,-412.000000,353.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1220,1220,Issaba,-410.000000,268.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1221,1221,Alekseyevka,-407.000000,185.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1222,1222,Qurayyat,-407.000000,227.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1223,1223,Ayacucho,-407.000000,53.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1224,1224,Landfall,-407.000000,-203.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1225,1225,Revivim,-407.000000,18.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1226,1226,Firenze,-405.000000,135.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1227,1227,Ballalaba,-405.000000,-356.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1228,1228,The Rack,-404.000000,374.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1229,1229,Buena,-404.000000,36.000000,Normal,G,V,6,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
1230,1230,Madiun,-404.000000,-37.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem_24"")",None,None
1231,1231,Kwangjong-ni,-402.000000,284.000000,Normal,G,V,5,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1233,1233,Ilzra,-401.000000,2.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1234,1234,Venaria,-399.000000,85.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1235,1235,Huntington,-399.000000,-188.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1236,1236,Mercedes,-396.000000,113.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1237,1237,Merton,-396.000000,-123.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1238,1238,Stantsiya,-396.000000,-23.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem_24"")",None,None
1239,1239,Lahti,-396.000000,-225.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1241,1241,Sackville,-394.000000,-130.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1242,1242,Aylmer,-394.000000,-143.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1243,1243,San Nicolas,-394.000000,-170.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1244,1244,Ferihegy,-393.000000,163.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1245,1245,Ma'anshan,-392.000000,275.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1246,1246,Aiguebelle,-388.000000,102.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1247,1247,Dalcour,-388.000000,-100.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1248,1248,Khon Kaen,-388.000000,-47.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem_24"")",None,None
1249,1249,Valloire,-387.000000,40.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1250,1250,Akfata,-385.000000,178.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1251,1251,Champadanga,-385.000000,218.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1252,1252,Enzesfled,-384.000000,130.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1253,1253,Chiavenna,-384.000000,89.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1254,1254,Tormentine,-384.000000,-160.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1255,1255,Etiler,-381.000000,201.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1256,1256,Main Street,-381.000000,354.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1257,1257,Canal,-381.000000,310.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1258,1258,Atzenbrugg,-381.000000,-178.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1259,1259,Qanatir,-380.000000,259.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1260,1260,Maxwell,-380.000000,-115.000000,Normal,K,III,9,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1261,1261,Lepaterique,-378.000000,-168.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1262,1262,Kostinbrod,-378.000000,159.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1263,1263,Rajkot,-378.000000,-21.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem_24"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneSection2/SafezoneCollision/Safezone5_Collision.Safezone5_Collision,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneSection2/Safezone5.Safezone5
1264,1264,Niangol,-377.000000,245.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1265,1265,Elume,-376.000000,334.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1266,1266,Manotick,-376.000000,-135.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1267,1267,Binyang,-373.000000,22.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1268,1268,Batajnica,-373.000000,119.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1269,1269,Cerillos,-373.000000,-82.000000,Normal,G,III,0,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:FWLShippingRoute"")",None,None
1270,1270,Hammer,-373.000000,-144.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1271,1271,Krung Thep,-373.000000,237.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1272,1272,Virtue,-372.000000,178.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1273,1273,Sappir,-371.000000,220.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1274,1274,Calafell,-370.000000,131.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1275,1275,Premana,-370.000000,62.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1276,1276,Novara,-368.500000,117.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1277,1277,Hednesford,-369.000000,-231.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1278,1278,Moriguchi,-368.000000,293.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1279,1279,Tainjin,-368.000000,276.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1280,1280,Inchicore,-365.000000,8.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1282,1282,Vermezzo,-365.000000,164.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1283,1283,Swartklip,-363.000000,332.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1284,1284,Mezzana,-360.000000,85.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1285,1285,Kelang,-360.000000,202.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1286,1286,Galisteo,-359.000000,-73.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:FWLShippingRoute"")",None,None
1287,1287,Kogl,-358.000000,-178.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1288,1288,Vihtijarvi,-357.000000,148.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1289,1289,Romita,-357.000000,-254.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1290,1290,Tsarahavana,-356.000000,304.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1291,1291,Acrux,-355.000000,41.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1292,1292,Biloela,-354.000000,-13.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1293,1293,Engadine,-354.000000,358.000000,Normal,M,V,0,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
1294,1294,Nouasseur,-354.000000,265.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1295,1295,Baryshevo,-353.000000,237.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1296,1296,Corbeanca,-353.000000,-238.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1297,1297,Pencader,-353.000000,-53.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem_24"")",None,None
1298,1298,Triesting,-353.000000,191.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1299,1299,Stotzing,-351.000000,-203.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1300,1300,Danxian,-350.000000,17.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1301,1301,Maderas,-350.000000,-114.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1302,1302,Chhaprauli,-349.000000,221.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1303,1303,Maisons,-349.000000,4.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1304,1304,Howick,-347.000000,318.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1305,1305,Millerton,-346.000000,288.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1306,1306,Schererville,-342.000000,-88.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:FWLShippingRoute"")",None,None
1307,1307,Neerabup,-342.000000,336.000000,Normal,G,V,8,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1308,1308,Silver,-342.000000,-132.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1309,1309,Edmondson,-342.000000,-104.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:FWLShippingRoute"")",/Game/Campaign/CampaignArcs/Regions/10_1/10_1.10_1,None
1310,1310,Jubka,-342.000000,-212.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1311,1311,Zwipadze,-341.000000,265.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1312,1312,Bobruisk,-339.000000,-16.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:TheJunkyard"")",None,None
1313,1313,Qarahta,-339.000000,229.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1314,1314,Nuneaton,-338.000000,143.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1315,1315,Prato,-338.000000,-227.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1316,1316,Strandfontein,-338.000000,305.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1317,1317,Ellijay,-337.000000,8.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1318,1318,Griffith,-337.000000,-77.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:FWLShippingRoute"")",None,None
1319,1319,Timbiqui,-337.000000,-60.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1320,1320,Willunga,-337.000000,348.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1321,1321,Penobscot,-336.000000,-46.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1322,1322,Goth Khakar,-335.000000,-247.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1323,1323,Kvistgard,-335.000000,153.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1324,1324,Ciampino,-334.000000,168.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1325,1325,Abramkovo,-334.000000,-29.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:TheJunkyard"")",None,None
1326,1326,Ewanrigg,-334.000000,290.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1327,1327,Curaumilla,-333.000000,-120.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:FWLShippingRoute"")",None,None
1328,1328,Valil'yevskiy,-332.000000,-180.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem_14"")",None,None
1329,1329,Khartoum,-332.000000,276.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1330,1330,Schiedam,-332.000000,-147.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:FWLShippingRoute"")",None,None
1331,1331,Bucklands,-329.000000,333.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1332,1332,Loburg,-327.000000,10.000000,Normal,M,III,1,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:TheJunkyard"")",None,None
1333,1333,Quilino,-326.000000,156.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1334,1334,Thraxa,-325.000000,-381.000000,Normal,M,,1,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
1335,1335,Zaprudy,-323.000000,94.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
